ModelID,Topology,RSS,AICc,AICc Rank,RSS Rank,f
108,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,0.987417,-210.6546227,167,211,35237
93,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk,1.00002,-210.4263316,168,212,35616
128,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,1.00239,-210.383723,169,213,35997
59,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K,1.01052,-240.8383207,83,214,17762
183,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,1.01152,-189.8205169,233,215,50095
74,ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek,1.01221,-240.8082426,84,216,18144
159,PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,1.01391,-210.1780371,171,217,37107
76,ErkPhosByAkt_PI3KDephosByErk_RafDephosByAkt,1.01558,-240.7484138,85,218,18530
22,ErkPhosByAkt_PI3KDephosByErk,1.01588,-291.7430975,30,219,6570
163,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,1.016,-189.7409714,234,220,51480
90,MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,1.02738,-240.5404779,86,221,19006
37,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt,1.02936,-240.5058211,87,222,19314
125,MekPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,1.03011,-209.892711,172,223,38356
115,MekPhosByAkt_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt,1.03565,-209.7961652,173,224,38752
75,ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt,1.03883,-240.3409802,88,225,19800
153,ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,1.0431,-209.6671448,175,226,39550
100,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekDephosByAkt,1.05171,-209.5191782,177,227,40179
230,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,1.0549,-174.4932355,252,228,57456
98,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K,1.05522,-209.4592047,178,229,40762
173,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,1.05628,-189.0411322,235,230,54050
182,MekPhosByAkt_PI3KPhosByTGFbR_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,1.05664,-189.0349985,236,231,54516
102,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek,1.05665,-209.4348282,179,232,41528
29,PI3KDephosByErk_MekDephosByAkt,1.0568,-291.0322731,31,233,7223
109,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek,1.05886,-209.3972202,180,234,42120
216,ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,1.09075,-188.463112,237,235,55695
52,MekPhosByAkt_MekPhosByPI3K_PI3KPhosByMek,1.09233,-239.4370571,89,236,21004
118,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,1.09234,-208.8368923,181,237,42897
31,MekPhosByPI3K_PI3KPhosByMek,1.09356,-290.4167999,32,238,7616
13,MekPhosByAkt_PI3KPhosByMek,1.09546,-290.385553,33,239,7887
87,PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,1.09707,-239.3591178,90,240,21600
10,MekPhosByAkt_ErkPhosByAkt,1.10376,-290.249686,34,241,8194
148,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,1.13233,-208.1896974,182,242,44044
161,PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,1.1369,-208.117197,183,243,44469
73,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,1.14985,-238.5133247,91,244,22204
43,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk,1.16083,-238.3422568,92,245,22540
9,MekPhosByAkt_PI3KPhosByTGFbR,1.16392,-289.2944065,35,246,8610
123,MekPhosByAkt_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,1.17171,-207.5743357,185,247,45695
160,PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,1.20706,-207.0393139,187,248,46376
49,MekPhosByAkt_PI3KDephosByErk_PI3KPhosByMek,1.22213,-237.4159774,93,249,23157
246,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,1.22327,-171.8277663,253,250,63250
112,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek,1.2343,-206.6376195,188,251,47188
92,PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,1.26548,-236.7885647,96,252,24192
152,ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,1.33739,-205.1937325,190,253,48070
24,ErkPhosByAkt_PI3KPhosByMek,1.39163,-286.0781286,36,254,9144
207,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,1.55639,-182.064049,241,255,61455
