Time	[TGFbR]	[TGFbR_a]	[TGFbR_EE]	[TGFbR_Cav]	[Smad2]	[pSmad2]	[Mek]	[pMek]	[Erk]	[pErk]	[PI3K]	[pPI3K]	[Akt]	[pAkt]	[mTORC1]	[pmTORC1]	[S6K]	[pS6K]	[Raf]	[pRaf]	[ppMek]	[ppErk]	Values[Smad2Tot]	Values[_kTGFbOn]	Values[TGFb]	Values[kTGFbOff]	Values[kTGFbRIntern]	Values[kTGFbRRecyc]	Values[kSmad2Phos_km]	Values[_kSmad2Phos_kcat]	Values[kSmad2Dephos_km]	Values[kSmad2Dephos_Vmax]	Values[GrowthFactors]	Values[kRafPhos_km]	Values[kRafPhos_ki]	Values[kRafPhos_Vmax]	Values[kRafPhos_n]	Values[kRafDephos_km]	Values[kRafDephosVmax]	Values[kMekPhos_km1]	Values[_kMekPhos_ki]	Values[kMekPhos_kcat]	Values[AZD]	Values[kMekDephos_km]	Values[kMekDephos_Vmax]	Values[kErkPhos_km1]	Values[kErkPhos_kcat]	Values[kErkDephos_km]	Values[kErkDephos_Vmax]	Values[_kPI3KPhosByGF]	Values[_kPI3KDephosByS6K]	Values[kAktPhos_km]	Values[_kAktPhos_ki]	Values[_kAktPhos_kcat]	Values[MK2206]	Values[kAktDephos_km]	Values[kAktDephos_Vmax]	Values[kmTORC1Phos_km]	Values[_kmTORC1Phos_ki]	Values[_kmTORC1Phos_kcat]	Values[Everolimus]	Values[_kmTORCPhosBasal_Vmax]	Values[_kmTORCPhosBasal_km]	Values[kmTORC1Dephos_km]	Values[_kmTORC1Dephos_Vmax]	Values[kS6KPhosBymTORC1_km]	Values[_kS6KPhosBymTORC1_kcat]	Values[kS6KDephos_km]	Values[kS6KDephos_Vmax]	Values[kRafPhosByTGFbR_km]	Values[_kRafPhosByTGFbR_kcat]	Values[kRafPhosByPI3K_km]	Values[_kRafPhosByPI3K_kcat]	Values[kPI3KPhosByTGFbR_km]	Values[_kPI3KPhosByTGFbR_kcat]	Values[_kPI3KDephosByErk]	Values[kSmad2PhosByAkt_km]	Values[kSmad2PhosByAkt_kcat]	Values[kSmad2DephosByErk_km]	Values[kSmad2DephosByErk_kcat]
12.2	81.8495	0.382347	9.85985	7.93224	50.1657	0.0127298	305.915	22.7979	233.167	83.8872	94.8425	5.1575	95.3068	4.6932	60.1778	39.8222	97.5843	2.41566	81.0197	18.9803	9.25682	27.2457	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
12.3	81.8836	0.381684	9.83995	7.91869	50.1658	0.0126708	305.928	22.7896	233.417	83.7283	94.8657	5.13427	95.3376	4.66244	60.0404	39.9596	97.5738	2.42618	81.0224	18.9776	9.25249	27.1553	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
12.4	81.9176	0.381023	9.82009	7.90517	50.1659	0.0126124	305.94	22.7814	233.665	83.5701	94.8887	5.11128	95.3678	4.63219	59.9041	40.0959	97.5634	2.43663	81.0252	18.9748	9.24818	27.0656	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
12.5	81.9516	0.380363	9.80028	7.89166	50.1659	0.0125548	305.953	22.7732	233.911	83.4126	94.9115	5.08852	95.3976	4.60243	59.7689	40.2311	97.553	2.44701	81.0279	18.9721	9.24388	26.9766	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
12.6	81.9855	0.379704	9.78052	7.87818	50.166	0.0124978	305.965	22.7651	234.156	83.2558	94.934	5.06601	95.4268	4.57315	59.6347	40.3653	97.5427	2.45733	81.0306	18.9694	9.23961	26.8882	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
12.7	82.0193	0.379047	9.76079	7.86473	50.166	0.0124415	305.978	22.7569	234.4	83.0996	94.9563	5.04372	95.4557	4.54434	59.5016	40.4984	97.5324	2.46757	81.0334	18.9666	9.23534	26.8005	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
12.8	82.0531	0.378391	9.74111	7.85129	50.1661	0.0123858	305.99	22.7488	234.643	82.9442	94.9783	5.02166	95.484	4.51598	59.3696	40.6304	97.5222	2.47776	81.0361	18.9639	9.2311	26.7135	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
12.9	82.0868	0.377736	9.72147	7.83788	50.1661	0.0123307	306.002	22.7408	234.884	82.7895	95.0002	4.99982	95.5119	4.48805	59.2385	40.7615	97.5121	2.48787	81.0388	18.9612	9.22687	26.6272	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
13	82.1205	0.377083	9.70188	7.8245	50.1662	0.0122763	306.015	22.7327	235.124	82.6354	95.0218	4.9782	95.5395	4.46055	59.1085	40.8915	97.5021	2.49793	81.0415	18.9585	9.22266	26.5414	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
13.1	82.154	0.376431	9.68233	7.81113	50.1662	0.0122225	306.027	22.7247	235.362	82.4821	95.0432	4.95679	95.5665	4.43346	58.9795	41.0205	97.4921	2.50792	81.0442	18.9558	9.21846	26.4564	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
13.2	82.1875	0.37578	9.66282	7.79779	50.1663	0.0121692	306.039	22.7167	235.599	82.3294	95.0644	4.93558	95.5932	4.40677	58.8514	41.1486	97.4822	2.51784	81.0468	18.9532	9.21428	26.3719	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
13.3	82.221	0.375131	9.64336	7.78447	50.1663	0.0121165	306.051	22.7088	235.835	82.1774	95.0854	4.91459	95.6195	4.38046	58.7243	41.2757	97.4723	2.52771	81.0495	18.9505	9.21012	26.2881	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
13.4	82.2543	0.374483	9.62393	7.77117	50.1664	0.0120644	306.063	22.7009	236.069	82.026	95.1062	4.89379	95.6455	4.35454	58.5981	41.4019	97.4625	2.53752	81.0522	18.9478	9.20597	26.2049	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
13.5	82.2876	0.373836	9.60455	7.75789	50.1665	0.0120128	306.075	22.693	236.303	81.8754	95.1268	4.8732	95.671	4.32898	58.4729	41.5271	97.4527	2.54726	81.0548	18.9452	9.20184	26.1223	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
13.6	82.3209	0.37319	9.58522	7.74464	50.1665	0.0119618	306.087	22.6851	236.535	81.7254	95.1472	4.85279	95.6962	4.30378	58.3486	41.6514	97.443	2.55695	81.0575	18.9425	9.19772	26.0404	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
13.7	82.354	0.372546	9.56592	7.73141	50.1666	0.0119112	306.099	22.6773	236.765	81.576	95.1674	4.83258	95.7211	4.27892	58.2252	41.7748	97.4334	2.56658	81.0601	18.9399	9.19362	25.959	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
13.8	82.3871	0.371903	9.54667	7.7182	50.1666	0.0118612	306.111	22.6695	236.995	81.4273	95.1875	4.81255	95.7456	4.25441	58.1027	41.8973	97.4238	2.57615	81.0627	18.9373	9.18953	25.8782	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
13.9	82.4202	0.371261	9.52746	7.70501	50.1667	0.0118117	306.123	22.6617	237.223	81.2793	95.2073	4.79271	95.7698	4.23022	57.9811	42.0189	97.4143	2.58567	81.0653	18.9347	9.18546	25.798	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
14	82.4531	0.37062	9.50829	7.69185	50.1667	0.0117626	306.135	22.654	237.45	81.1319	95.227	4.77305	95.7936	4.20635	57.8604	42.1396	97.4049	2.59513	81.0679	18.9321	9.1814	25.7184	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
14.1	82.4861	0.369981	9.48917	7.67871	50.1667	0.0117141	306.146	22.6463	237.676	80.9852	95.2464	4.75356	95.8172	4.1828	57.7405	42.2595	97.3955	2.60453	81.0705	18.9295	9.17736	25.6393	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
14.2	82.5189	0.369343	9.47008	7.66559	50.1668	0.0116659	306.158	22.6386	237.9	80.8391	95.2657	4.73425	95.8405	4.15955	57.6215	42.3785	97.3861	2.61388	81.0731	18.9269	9.17334	25.5609	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
14.3	82.5517	0.368707	9.45104	7.65249	50.1668	0.0116183	306.17	22.6309	238.124	80.6937	95.2849	4.71512	95.8634	4.1366	57.5033	42.4967	97.3768	2.62317	81.0757	18.9243	9.16932	25.4829	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
14.4	82.5844	0.368071	9.43204	7.63942	50.1669	0.0115711	306.181	22.6233	238.346	80.5489	95.3038	4.69615	95.8861	4.11394	57.386	42.614	97.3676	2.63241	81.0783	18.9217	9.16532	25.4056	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
14.5	82.617	0.367437	9.41308	7.62636	50.1669	0.0115243	306.193	22.6157	238.567	80.4047	95.3226	4.67735	95.9084	4.09157	57.2694	42.7306	97.3584	2.6416	81.0808	18.9192	9.16135	25.3288	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
14.6	82.6496	0.366804	9.39416	7.61333	50.167	0.011478	306.205	22.6081	238.787	80.2612	95.3413	4.65872	95.9305	4.06947	57.1537	42.8463	97.3493	2.65074	81.0834	18.9166	9.15737	25.2525	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
14.7	82.6821	0.366172	9.37529	7.60033	50.167	0.0114321	306.216	22.6005	239.005	80.1183	95.3598	4.64024	95.9524	4.04765	57.0388	42.9612	97.3402	2.65982	81.0859	18.9141	9.15342	25.1767	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
14.8	82.7146	0.365542	9.35645	7.58734	50.1671	0.0113866	306.228	22.593	239.223	79.976	95.3781	4.62192	95.9739	4.02609	56.9247	43.0753	97.3311	2.66885	81.0885	18.9115	9.14948	25.1015	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
14.9	82.747	0.364913	9.33766	7.57437	50.1671	0.0113415	306.239	22.5855	239.439	79.8344	95.3962	4.60377	95.9952	4.00479	56.8113	43.1887	97.3222	2.67783	81.091	18.909	9.14555	25.0269	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
15	82.7793	0.364285	9.31891	7.56143	50.1672	0.0112968	306.25	22.578	239.654	79.6933	95.4142	4.58576	96.0163	3.98374	56.6987	43.3013	97.3132	2.68676	81.0936	18.9064	9.14164	24.9527	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
15.1	82.8115	0.363658	9.3002	7.54851	50.1672	0.0112525	306.262	22.5706	239.868	79.5529	95.4321	4.56791	96.0371	3.96294	56.5869	43.4131	97.3044	2.69565	81.0961	18.9039	9.13774	24.8791	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
15.2	82.8437	0.363033	9.28153	7.53561	50.1673	0.0112086	306.273	22.5632	240.081	79.4131	95.4498	4.5502	96.0576	3.94238	56.4759	43.5241	97.2955	2.70448	81.0986	18.9014	9.13386	24.8059	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
15.3	82.8759	0.362409	9.2629	7.52274	50.1673	0.0111651	306.284	22.5558	240.293	79.2739	95.4674	4.53264	96.0779	3.92206	56.3656	43.6344	97.2867	2.71326	81.1011	18.8989	9.12998	24.7333	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
15.4	82.9079	0.361786	9.24431	7.50988	50.1673	0.0111219	306.296	22.5484	240.504	79.1353	95.4848	4.51523	96.098	3.90198	56.256	43.744	97.278	2.722	81.1036	18.8964	9.12613	24.6612	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
15.5	82.9399	0.361164	9.22577	7.49705	50.1674	0.0110791	306.307	22.541	240.713	78.9973	95.502	4.49796	96.1179	3.88212	56.1472	43.8528	97.2693	2.73068	81.1061	18.8939	9.12228	24.5896	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
15.6	82.9719	0.360544	9.20726	7.48424	50.1674	0.0110367	306.318	22.5337	240.922	78.86	95.5192	4.48083	96.1375	3.86249	56.039	43.961	97.2607	2.73932	81.1085	18.8915	9.11845	24.5184	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
15.7	83.0037	0.359925	9.18879	7.47145	50.1675	0.0109946	306.329	22.5264	241.129	78.7232	95.5362	4.46385	96.1569	3.84308	55.9316	44.0684	97.2521	2.74792	81.111	18.889	9.11463	24.4478	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
15.8	83.0356	0.359307	9.17037	7.45868	50.1675	0.0109529	306.34	22.5192	241.336	78.587	95.553	4.44699	96.1761	3.82388	55.8249	44.1751	97.2435	2.75647	81.1135	18.8865	9.11083	24.3776	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
15.9	83.0673	0.35869	9.15198	7.44594	50.1676	0.0109115	306.351	22.5119	241.541	78.4514	95.5697	4.43027	96.1951	3.80489	55.7189	44.2811	97.235	2.76497	81.1159	18.8841	9.10704	24.3079	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
16	83.099	0.358075	9.13364	7.43321	50.1676	0.0108705	306.362	22.5047	241.745	78.3164	95.5863	4.41369	96.2139	3.7861	55.6136	44.3864	97.2266	2.77342	81.1184	18.8816	9.10326	24.2387	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
16.1	83.1306	0.357461	9.11534	7.42051	50.1676	0.0108297	306.373	22.4975	241.949	78.1819	95.6028	4.39723	96.2325	3.76752	55.509	44.491	97.2182	2.78183	81.1208	18.8792	9.09949	24.1699	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
16.2	83.1622	0.356848	9.09707	7.40783	50.1677	0.0107893	306.384	22.4903	242.151	78.0481	95.6191	4.38091	96.2509	3.74914	55.405	44.595	97.2098	2.7902	81.1233	18.8767	9.09574	24.1016	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
16.3	83.1937	0.356236	9.07885	7.39517	50.1677	0.0107493	306.395	22.4832	242.352	77.9148	95.6353	4.36471	96.2691	3.73095	55.3017	44.6983	97.2015	2.79852	81.1257	18.8743	9.092	24.0337	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
16.4	83.2251	0.355625	9.06066	7.38253	50.1678	0.0107095	306.406	22.476	242.552	77.7821	95.6514	4.34864	96.287	3.71295	55.1991	44.8009	97.1932	2.8068	81.1281	18.8719	9.08827	23.9664	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
16.5	83.2565	0.355016	9.04252	7.36992	50.1678	0.01067	306.417	22.4689	242.751	77.65	95.6673	4.33269	96.3049	3.69514	55.0971	44.9029	97.185	2.81503	81.1305	18.8695	9.08456	23.8994	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
16.6	83.2878	0.354408	9.02441	7.35732	50.1678	0.0106309	306.427	22.4619	242.949	77.5184	95.6831	4.31687	96.3225	3.67752	54.9958	45.0042	97.1768	2.82323	81.1329	18.8671	9.08086	23.8329	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
16.7	83.319	0.353801	9.00635	7.34475	50.1679	0.010592	306.438	22.4548	243.146	77.3875	95.6988	4.30116	96.3399	3.66007	54.8951	45.1049	97.1686	2.83137	81.1353	18.8647	9.07717	23.7668	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
