Time	[TGFbR]	[TGFbR_a]	[TGFbR_EE]	[TGFbR_Cav]	[Smad2]	[pSmad2]	[Mek]	[pMek]	[Erk]	[pErk]	[PI3K]	[pPI3K]	[Akt]	[pAkt]	[mTORC1]	[pmTORC1]	[S6K]	[pS6K]	[Raf]	[pRaf]	[ppMek]	[ppErk]	Values[Smad2Tot]	Values[_kTGFbOn]	Values[TGFb]	Values[kTGFbOff]	Values[kTGFbRIntern]	Values[kTGFbRRecyc]	Values[kSmad2Phos_km]	Values[_kSmad2Phos_kcat]	Values[kSmad2Dephos_km]	Values[kSmad2Dephos_Vmax]	Values[GrowthFactors]	Values[kRafPhos_km]	Values[kRafPhos_ki]	Values[kRafPhos_Vmax]	Values[kRafPhos_n]	Values[kRafDephos_km]	Values[kRafDephosVmax]	Values[kMekPhos_km1]	Values[_kMekPhos_ki]	Values[kMekPhos_kcat]	Values[AZD]	Values[kMekDephos_km]	Values[kMekDephos_Vmax]	Values[kErkPhos_km1]	Values[kErkPhos_kcat]	Values[kErkDephos_km]	Values[kErkDephos_Vmax]	Values[_kPI3KPhosByGF]	Values[_kPI3KDephosByS6K]	Values[kAktPhos_km]	Values[_kAktPhos_ki]	Values[_kAktPhos_kcat]	Values[MK2206]	Values[kAktDephos_km]	Values[kAktDephos_Vmax]	Values[kmTORC1Phos_km]	Values[_kmTORC1Phos_ki]	Values[_kmTORC1Phos_kcat]	Values[Everolimus]	Values[_kmTORCPhosBasal_Vmax]	Values[_kmTORCPhosBasal_km]	Values[kmTORC1Dephos_km]	Values[_kmTORC1Dephos_Vmax]	Values[kS6KPhosBymTORC1_km]	Values[_kS6KPhosBymTORC1_kcat]	Values[kS6KDephos_km]	Values[kS6KDephos_Vmax]	Values[kRafPhosByTGFbR_km]	Values[_kRafPhosByTGFbR_kcat]	Values[kRafPhosByPI3K_km]	Values[_kRafPhosByPI3K_kcat]	Values[kPI3KPhosByTGFbR_km]	Values[_kPI3KPhosByTGFbR_kcat]	Values[_kPI3KDephosByErk]	Values[kSmad2PhosByAkt_km]	Values[kSmad2PhosByAkt_kcat]	Values[kSmad2DephosByErk_km]	Values[kSmad2DephosByErk_kcat]
37.9	88.7164	0.248955	5.942	5.11654	50.165	0.0134187	314.464	21.1154	278.095	58.4744	90.8663	9.13368	89.2073	10.7927	86.5579	13.4421	99.2827	0.717297	78.079	21.921	2.39047	7.73088	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
38	88.7368	0.248558	5.93062	5.10788	50.1641	0.0143908	296.255	38.5932	249.817	70.7231	91.841	8.15898	89.2059	10.7941	86.5545	13.4455	99.2825	0.717493	89.3441	10.6559	3.12211	23.7602	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
38.1	88.7572	0.248161	5.91926	5.09924	50.1647	0.0137914	265.403	60.3046	240.619	69.2085	91.0831	8.91686	89.1984	10.8016	86.5512	13.4488	99.2823	0.717689	81.2832	18.7168	12.2629	34.4728	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
38.2	88.7776	0.247766	5.90793	5.09061	50.1661	0.0123928	264.129	56.7628	274.202	52.1867	89.6055	10.3945	89.2383	10.7617	86.5479	13.4521	99.2821	0.717882	57.717	42.283	17.0787	17.9118	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
38.3	88.7979	0.247371	5.89662	5.08199	50.1661	0.0124015	299.365	32.0308	293.285	45.4996	89.8777	10.1223	89.3027	10.6973	86.5446	13.4554	99.2819	0.718074	55.441	44.559	6.57417	5.51623	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
38.4	88.8182	0.246977	5.88534	5.07339	50.1649	0.0135214	313.592	22.2278	272.406	61.8631	91.216	8.784	89.335	10.665	86.5413	13.4587	99.2817	0.718264	82.5132	17.4868	2.14986	10.0308	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
38.5	88.8384	0.246584	5.87408	5.06481	50.1642	0.0142581	289.675	44.2139	245.285	71.4949	91.8999	8.10007	89.3276	10.6724	86.538	13.462	99.2815	0.718453	89.4232	10.5768	4.08105	27.5204	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
38.6	88.8586	0.246192	5.86285	5.05624	50.1651	0.0133313	261.691	61.7389	244.834	66.6926	90.8076	9.19242	89.3266	10.6734	86.5348	13.4652	99.2814	0.71864	77.187	22.813	14.5397	32.7738	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
38.7	88.8788	0.2458	5.85163	5.04769	50.1663	0.0121152	269.044	53.1937	281.465	48.6057	89.5786	10.4214	89.3749	10.6251	86.5316	13.4684	99.2812	0.718825	54.0746	45.9254	15.7323	14.2293	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
38.8	88.8989	0.24541	5.84045	5.03915	50.166	0.0124178	305.397	27.61	291.727	47.501	90.1596	9.84037	89.4353	10.5647	86.5285	13.4715	99.281	0.719009	60.1776	39.8224	4.96315	5.07193	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
38.9	88.919	0.24502	5.82928	5.03062	50.1649	0.0135585	311.522	24.3467	267.712	64.2216	91.4822	8.51777	89.4589	10.5411	86.5253	13.4747	99.2808	0.719191	85.1713	14.8287	2.10116	12.3666	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
39	88.939	0.24463	5.81815	5.02212	50.1644	0.0140587	284.219	48.5396	242.468	71.6682	91.8947	8.10532	89.4484	10.5516	86.5222	13.4778	99.2806	0.719372	88.9647	11.0353	5.21136	30.1643	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
39.1	88.959	0.244242	5.80703	5.01362	50.1655	0.0129324	259.847	62.0966	249.585	64.1819	90.5996	9.40045	89.454	10.546	86.5192	13.4808	99.2804	0.719551	73.5142	26.4858	16.0268	30.5331	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
39.2	88.979	0.243854	5.79594	5.00515	50.1665	0.0119164	273.855	49.8432	286.358	46.2341	89.6303	10.3697	89.5072	10.4928	86.5161	13.4839	99.2803	0.719728	51.9549	48.0451	14.2723	11.7087	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
39.3	88.9989	0.243467	5.78487	4.99668	50.166	0.0124151	309.175	24.7957	289.726	49.4857	90.4071	9.59286	89.5631	10.4369	86.5131	13.4869	99.2801	0.719904	64.4837	35.5163	3.9991	5.0884	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
39.4	89.0188	0.243081	5.77383	4.98824	50.1649	0.0135344	309.228	26.6037	264.17	65.7427	91.676	8.32399	89.5801	10.4199	86.5101	13.4899	99.2799	0.720079	86.7323	13.2677	2.13854	14.3881	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
39.5	89.0386	0.242696	5.76281	4.97981	50.1646	0.0138328	280.131	51.5432	241.024	71.4951	91.8665	8.13347	89.5685	10.4315	86.5071	13.4929	99.2797	0.720251	88.2713	11.7287	6.29555	31.7817	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
39.6	89.0584	0.242311	5.75181	4.97139	50.1659	0.0126063	259.18	61.9225	253.809	62.0359	90.4718	9.52825	89.5795	10.4205	86.5042	13.4958	99.2796	0.720423	70.6306	29.3694	16.8671	28.455	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
39.7	89.0782	0.241927	5.74084	4.96299	50.1667	0.0117614	277.781	47.1391	289.369	44.8249	89.7174	10.2826	89.635	10.365	86.5013	13.4987	99.2794	0.720592	50.9356	49.0644	13.0497	10.1069	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
39.8	89.0979	0.241544	5.72989	4.9546	50.1661	0.0123774	311.319	23.1938	288.016	51.0028	90.6058	9.39422	89.6869	10.3131	86.4984	13.5016	99.2792	0.720761	67.664	32.336	3.45752	5.2815	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
39.9	89.1176	0.241162	5.71896	4.94623	50.165	0.0134589	307.325	28.4436	261.811	66.6174	91.8128	8.18725	89.6996	10.3004	86.4955	13.5045	99.2791	0.720927	87.6205	12.3795	2.20187	15.8725	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
40	89.1372	0.240781	5.70806	4.93787	50.1649	0.0136117	277.438	53.3972	240.498	71.1876	91.847	8.15296	89.6878	10.3122	86.4927	13.5073	99.2789	0.721092	87.6256	12.3744	7.1352	32.6143	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
40.1	89.1568	0.2404	5.69718	4.92953	50.1661	0.0123497	259.09	61.6047	256.894	60.4802	90.4193	9.58068	89.7024	10.2976	86.4899	13.5101	99.2787	0.721256	68.6991	31.3009	17.2757	26.9265	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
40.2	89.1764	0.24002	5.68632	4.9212	50.1668	0.0116251	280.402	45.3348	291.053	44.0539	89.8111	10.1889	89.7585	10.2415	86.4871	13.5129	99.2786	0.721418	50.5466	49.4534	12.2333	9.19337	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
40.3	89.1959	0.239641	5.67549	4.91289	50.1662	0.0122982	312.39	22.397	286.975	51.8686	90.7506	9.24943	89.8074	10.1926	86.4844	13.5156	99.2784	0.721579	69.5529	30.4471	3.18305	5.45647	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
40.4	89.2154	0.239262	5.66468	4.90459	50.1651	0.0133426	306.167	29.554	260.614	66.9849	91.9066	8.09344	89.8175	10.1825	86.4816	13.5184	99.2783	0.721738	88.0751	11.9249	2.24865	16.7013	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
40.5	89.2348	0.238884	5.6539	4.89631	50.165	0.0134147	276.07	54.2962	240.489	70.902	91.856	8.14401	89.806	10.194	86.4789	13.5211	99.2781	0.721895	87.2468	12.7532	7.60399	32.9091	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
40.6	89.2542	0.238507	5.64313	4.88805	50.1663	0.0121551	259.154	61.3876	258.556	59.6285	90.4323	9.56771	89.8223	10.1777	86.4762	13.5238	99.2779	0.722052	67.7693	32.2307	17.4289	26.1157	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
40.7	89.2736	0.238131	5.63239	4.87979	50.167	0.0114926	281.538	44.5495	291.82	43.6678	89.8957	10.1043	89.8779	10.1221	86.4736	13.5264	99.2778	0.722206	50.4251	49.5749	11.883	8.81218	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
40.8	89.2929	0.237756	5.62168	4.87156	50.1663	0.0121763	312.749	22.1289	286.772	52.0276	90.8412	9.15877	89.925	10.075	86.471	13.529	99.2776	0.72236	70.1797	29.8203	3.09249	5.50114	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
40.9	89.3122	0.237381	5.61098	4.86333	50.1653	0.0131934	305.926	29.7914	260.548	66.924	91.9668	8.03317	89.9343	10.0657	86.4684	13.5316	99.2775	0.722511	88.2138	11.7862	2.25222	16.8285	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
41	89.3315	0.237007	5.60031	4.85512	50.1652	0.0132504	275.96	54.3645	240.756	70.7233	91.9022	8.0978	89.9229	10.0771	86.4658	13.5342	99.2773	0.722662	87.2563	12.7437	7.64585	32.8212	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
41.1	89.3507	0.236634	5.58966	4.84693	50.1664	0.0120164	259.168	61.3837	258.709	59.5205	90.5031	9.49688	89.939	10.061	86.4632	13.5368	99.2772	0.722811	67.847	32.153	17.4185	26.0711	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
41.2	89.3699	0.236261	5.57904	4.83875	50.1671	0.0113583	281.143	44.8164	291.855	43.5532	89.9656	10.0344	89.9934	10.0066	86.4607	13.5393	99.277	0.722958	50.4068	49.5932	12.0107	8.89263	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
41.3	89.389	0.235889	5.56843	4.83059	50.1665	0.012013	312.52	22.2912	287.444	51.4744	90.8795	9.12046	90.0399	9.96008	86.4582	13.5418	99.2769	0.723104	69.5762	30.4238	3.15901	5.38201	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
41.4	89.4081	0.235518	5.55785	4.82244	50.1654	0.0130145	306.633	29.1306	261.59	66.454	91.9969	8.00309	90.0499	9.95011	86.4557	13.5443	99.2768	0.723249	88.0628	11.9372	2.20656	16.2559	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
41.5	89.4272	0.235148	5.5473	4.8143	50.1653	0.0131182	277.091	53.6217	241.27	70.6581	91.9853	8.01475	90.0387	9.96126	86.4533	13.5467	99.2766	0.723392	87.6661	12.3339	7.2575	32.3719	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
41.6	89.4462	0.234778	5.53676	4.80618	50.1665	0.0119309	259.149	61.5819	257.379	60.147	90.6295	9.37046	90.0527	9.9473	86.4508	13.5492	99.2765	0.723534	68.9303	31.0697	17.2388	26.774	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
41.7	89.4652	0.23441	5.52625	4.79808	50.1672	0.0112243	279.254	46.1093	291.1	43.7538	90.0236	9.97644	90.105	9.89496	86.4484	13.5516	99.2763	0.723675	50.5543	49.4457	12.6066	9.44654	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
41.8	89.4841	0.234042	5.51576	4.78999	50.1667	0.0118113	311.597	22.9695	288.93	50.2299	90.8684	9.13155	90.1522	9.84781	86.4461	13.5539	99.2762	0.723814	67.722	32.278	3.40393	5.14004	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
41.9	89.503	0.233674	5.50529	4.78191	50.1657	0.0128045	308.193	27.6493	263.738	65.5363	91.9941	8.00588	90.1643	9.83571	86.4437	13.5563	99.276	0.723951	87.5646	12.4354	2.12758	15.0257	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
42	89.5219	0.233308	5.49485	4.77385	50.1655	0.0130094	279.502	51.9824	242.214	70.6357	92.0963	7.90365	90.1535	9.84653	86.4414	13.5586	99.2759	0.724087	88.3778	11.6222	6.48517	31.4506	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
42.1	89.5407	0.232942	5.48442	4.7658	50.1666	0.0118991	259.329	61.8506	254.714	61.4486	90.814	9.18605	90.1637	9.83628	86.4391	13.5609	99.2758	0.724222	71.0074	28.9926	16.7904	28.1375	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
42.2	89.5595	0.232576	5.47402	4.75777	50.1674	0.0111001	276.004	48.3354	289.28	44.4566	90.0801	9.91987	90.213	9.78695	86.4368	13.5632	99.2756	0.724356	51.1387	48.8613	13.631	10.5635	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
42.3	89.5783	0.232212	5.46365	4.74975	50.1669	0.0115765	309.653	24.416	291.053	48.3624	90.8126	9.18743	90.2616	9.73839	86.4345	13.5655	99.2755	0.724488	64.5982	35.4018	3.9006	4.88551	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
42.4	89.597	0.231848	5.45329	4.74175	50.1659	0.0125591	310.372	25.5497	266.991	64.0771	91.9512	8.04881	90.2773	9.72274	86.4323	13.5677	99.2754	0.724619	86.5677	13.4323	2.04843	13.2325	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
