,pAkt_1,pAkt_10,pAkt_2,pAkt_3,pAkt_4,pAkt_5,pAkt_6,pAkt_7,pAkt_8,pAkt_9,pS6K_1,pS6K_2,pS6K_3,pS6K_4,pS6K_5,pS6K_6,pS6K_7,pS6K_8,pSmad1_1,pSmad1_2,pSmad1_3,pSmad1_4,pSmad1_5,pSmad1_6,ppErk_1,ppErk_10,ppErk_2,ppErk_3,ppErk_4,ppErk_5,ppErk_6,ppErk_7,ppErk_8,ppErk_9
17,0.0,0.0,0.0,6.505243676979688e-05,0.0,0.002815642456263756,0.0,0.0,0.0027703943348469373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.137050067664632e-07,0.0,4.8222019387367254e-05,0.0,0.0,0.0,0.0,0.0,0.07429080882872086,0.0,0.0,0.07402179207451809,0.0,3.2110986182942725e-05
18,0.0,0.0,0.0,6.011628869373453e-06,1.620091950371716e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.270629675061339e-07,0.0,0.0,6.271347726135939e-07,0.0,0.0
19,0.0,0.0,0.0,0.00021413497956501715,0.0001680123459060212,0.02476213837353214,0.0,0.0,0.02466597622123956,0.0,0.0,8.958580224316393e-07,0.0,9.023781757377947e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8991313882897884e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.00015002544533992968,0.0,0.0014017027091741685,0.0,0.0,0.0014018261026436107,0.0,0.0,0.0005824166464947211,3.639569112579011e-05,0.000652775313895404,0.0,0.00040043355480179343,0.0,0.0,0.0,5.777317753086209e-07,7.240340231184916e-05,0.0,0.000221913833339471,0.0,0.0,6.157164875730814e-07,5.493784556165338e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,1.4710328499756287e-06,0.0,1.3657731479099766e-06,0.0004946849456197167,0.0,0.0,0.0004940248632220312,0.0,0.0,9.811921415803226e-06,0.0,9.730971470389704e-06,0.0,4.961478552445442e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.912343847962575e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.760387805115897e-10
22,0.0,0.0,3.6477535276802087e-06,0.0,0.0,0.0010970780841894623,0.0,0.0,0.0010967088044964157,0.0,0.0,1.536623346964916e-05,0.0,1.5311930781081173e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.8367693215282088e-06,0.0,0.00032500978975136263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2391865311656147e-11
23,0.0,0.0,0.0,1.5374176085547475e-06,0.0,0.0012140466726072718,0.0,0.0,0.0012152484270165909,0.0,0.0,0.00020185380334680758,0.0,0.0002022366639238271,0.0,0.0,0.0,0.0,0.0,8.198943284298821e-07,0.0,0.0,0.00011879883155074822,0.0,0.0,1.4105694390309509e-09,1.717580744298175e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,7.482937630243214e-05,0.0,1.4484760185951018e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7100276785697588e-06,0.0,0.0,5.134154434927041e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6129677027929574e-09
25,0.0,0.0,1.6949859608317297e-05,0.0,9.346009504973551e-06,0.008804236861994497,0.0,0.0,0.008822311129982552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8040330946055292e-08,0.0,3.248743874806337e-06,0.0,0.0,1.6683543435647152e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.440856405883096e-10
26,0.0,0.0,1.906497651305017e-05,0.0,0.0,0.038257091755770745,0.0,0.0,0.038459706253352266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.530771953639487e-07,8.328669487411844e-08,0.0,1.2031442151894112e-05,0.0,0.0,2.5787016966205556e-09,8.964775588538032e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.8434783416741993e-09
27,0.0,0.0,3.9233705869889945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.334072087885943e-07,0.0,0.0,0.0,0.0,6.446043698815629e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.184563972055912e-11
28,0.0,0.0,0.0,0.0,0.0,0.002398876539657424,0.0,0.0,0.002392067151947286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.867707558034226e-05,0.0,3.825674876978269e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0011342456440843751,0.0,0.0,0.0011303117369438898,0.0,0.0,7.091519421464909e-06,0.0,7.123782992835004e-06,0.0,3.1777286295664453e-06,0.0,0.0,0.0,1.662949866698682e-06,5.959914114228582e-06,0.0,3.811767946793054e-05,0.0,0.0,0.0,3.8539837987627834e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,2.3028100272881602e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.262245750259353e-09,0.0,0.0,0.0,0.0,4.581579560181126e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.924416761146858e-12
1,0.0,0.0,0.0,5.752249969404044e-07,0.0,9.756328281093629e-05,0.0,0.0,9.616851243096636e-05,0.0,0.0,0.020621660974583733,0.0,0.02102012884324722,0.0,0.0,0.0,0.0,0.0,1.1710242619145106e-05,1.8745068786074626e-06,0.0,0.00021803850648360878,0.0,0.0,0.0,4.891546154794923e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,5.105426572615812e-07,0.0,0.0005936153750386031,0.0,0.0,0.0005950605421489175,0.0,0.0,0.005661108897825784,0.0,0.005672352751972198,0.0,0.004520667460099048,0.0,0.0,0.0,1.2144590328944105e-06,5.156776730075308e-07,0.0,2.838211417532932e-05,0.0,0.0,2.1583446141448803e-10,1.1431211532908492e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.684786058031023e-11
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.489855112728037e-07,1.103589809758887e-06,0.0,0.0,0.0,0.0,0.0,5.03632691106759e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.002235723553948965,0.0,0.0,0.002233796103903618,0.0,0.0,0.0003416331105086101,0.0,0.0003430692829340387,0.0,0.00012289677553667389,0.0,0.0,0.0,5.885933989091541e-06,7.916219139758596e-06,0.0,0.00010102080397977886,0.0,0.0,3.223618705305853e-08,5.111948496505647e-06,0.0,0.0010261417090191571,0.0,0.0,0.0010238026628144326,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0009344630582484026,0.0,0.0,0.0009397524932307499,0.0,0.0,1.1155760972769713e-06,0.0,1.1167999360850445e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4477736894043005e-05,0.0,0.0,3.709033080667723e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3712589103961363e-10
6,0.0,0.0,0.0,0.0,0.0,0.00017047727648727973,0.0,0.0,0.00017006007922271138,0.0,0.0,0.0003144110768147357,0.0,0.00031501717158732845,0.0,0.0,0.0,0.0,0.0,0.0,1.0436670763169786e-06,0.0,0.00018153301323131643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301092980720568e-10
7,0.0,0.0,3.290545379064369e-06,5.430744212109317e-07,3.833619800275301e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.00021386267171408235,0.0,0.00021298970033001297,0.0,0.0,0.0,0.0,0.0,1.1259542453956328e-07,0.0,0.0,0.0006735718845689576,0.0,0.0,0.0,4.0245140553452075e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,6.5641571932451015e-06,0.0,4.197752628831708e-06,0.0004016171064846752,0.0,0.0,0.00039890459084446217,0.0,0.0,0.0001890988171595609,0.0,0.0001870129842274082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017269730946267714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.663381206337363e-13
9,0.0,0.0,4.14541476700947e-07,0.0,7.822832832904414e-08,0.0001384335529701769,0.0,0.0,0.0001384314763404476,0.0,0.0,0.006713859365793162,0.0,0.006673243923325245,0.0,0.005844743944984465,0.0,0.0,0.0,0.0,7.217129812886469e-06,0.0,2.5091070522620385e-05,0.0,0.0,4.501998773775995e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.248849912371952e-10
10,0.0,0.0,4.048762327624189e-06,0.0,3.058132092892407e-06,0.0031727393741296517,0.0,0.0,0.0031744043158967727,0.0,0.0,6.084438811626569e-05,0.0,6.077823077532685e-05,0.0,1.819853379458891e-05,0.0,0.0,0.0,0.0,1.8499858089882082e-06,0.0,4.551971842836622e-05,0.0,0.0,8.924416761146858e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5640823625726625e-11
11,0.0,0.0,0.0,0.0,0.0,8.949287899090441e-05,0.0,0.0,8.847994666488779e-05,0.0,0.0,0.08864092466885864,0.0,0.08839892295274865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030466728738787197,0.0,0.0,6.752998160663992e-11,2.3516122382716276e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,4.090289345559661e-07,0.0,0.0006637737253297193,0.0,0.0,0.0006654394146068388,0.0,0.0,0.004898699291302933,0.0,0.004904983809566943,0.0,0.0032352152428387626,0.0,0.0,0.0,0.0,0.0,0.0,6.391612553002801e-05,0.0,0.0,2.4707583179406356e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.965422016946832e-08
13,0.0,0.0,0.0,0.0,0.0,0.00021192095103469977,0.0,0.0,0.0002123906587379043,0.0,0.0,0.011271590699237777,0.0,0.011302408854760415,0.0,0.009471327791146678,0.0,0.0,0.0,0.0,0.0,0.0,3.628288290613568e-05,0.0,0.0,4.788553269463591e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1335232481287676e-07
14,0.0,0.0,0.0,2.9953869222221208e-06,0.0,0.0006175891315913229,0.0,0.0,0.0006154517829285444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39326796967066e-06,1.7593157236817092e-05,0.0,0.00015442805416476801,0.0,0.0,0.0,9.134737410931848e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.00020802951124160307,0.0,0.0,0.00019167762789196185,0.0,0.0,0.02695573612433222,0.0,0.027623996467649903,0.0,0.017376415100802234,0.0,0.0,0.0,0.0,2.378268433744779e-06,0.0,2.1098201779423675e-05,0.0,0.0,0.00015465720917973158,0.0,0.0,0.07357431009012316,0.0,0.0,0.07331950798862863,0.0,0.00012702552174914672
16,0.0,0.0,0.0,1.096870682992801e-05,5.061554002594448e-06,0.022580059031788835,0.0,0.0,0.022596009852001053,0.0,0.0,2.1398906824288133e-07,0.0,2.1425412910502928e-07,0.0,1.324319072182334e-07,0.0,0.0,0.0,1.4032501383098861e-08,0.0,0.0,5.992094754603272e-06,0.0,0.0,2.4130031306413e-10,1.1937117960769683e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.9969093045801856e-10
17,0.0,0.0,4.7221529797525363e-07,1.6893452547961374e-06,2.161560552771391e-06,0.0018813459913098463,0.0,0.0,0.0018764986226074143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.749619470954201e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,6.346811183649548e-05,0.0,0.0,6.320525967835888e-05,0.0,0.0,0.06920181051847862,0.0,0.06915566387768024,0.0,0.053437181976264014,0.0,0.0,0.0,0.0,1.609066806906867e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,1.3090583338204453e-05,0.0,0.003341292363406634,0.0,0.0,0.0033518005280015473,0.0,0.0,6.989132828039146e-08,0.0,7.08666476612052e-08,0.0,0.0,0.0,0.0,0.0,3.288459016204115e-07,0.0,0.0,1.6891121736861692e-05,0.0,0.0,5.751473963755416e-09,5.64693891647039e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,1.2634306956194052e-06,1.0521200642932271e-06,2.3155507599126324e-06,0.0013087939118145986,0.0,0.0,0.001309129207733406,0.0,0.0,2.979418511017684e-06,0.0,2.9685305520388283e-06,0.0,1.995769565610317e-06,0.0,0.0,0.0,1.2038496137734e-06,1.8547568103599588e-07,0.0,6.979904581250196e-05,0.0,0.0,1.3415046851150692e-11,2.063416104647331e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,1.2183804764642758e-05,1.3814837211967301e-06,1.3565288485839488e-05,0.002999120806122413,0.0,0.0,0.0029887323747721517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.634101309937023e-07,0.0,0.0,2.4134051706425907e-05,0.0,0.0,0.0,1.3642420526593924e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,1.1388267798118079e-05,1.5543718106414417e-05,2.6931985904532496e-05,0.0040384436315719086,0.0,0.0,0.004027349322359264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.801359127919568e-06,0.0,0.0,0.0003207648984062672,0.0,0.0,0.0,2.1890400603297167e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,1.1942925973174034e-06,0.0,0.0006900942833552581,0.0,0.0,0.0006904945685701769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32491539900559e-06,0.0,0.0,4.841267874056143e-05,0.0,0.0,9.248424248653464e-11,1.0135181582882069e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.9895196601282805e-12
24,0.0,0.0,2.0293013712757713e-06,0.0,4.170519807278339e-08,0.0002085416026440523,0.0,0.0,0.00021013679367565263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8036450146752259e-06,0.0,9.744338243056205e-05,0.0,0.0,2.0628476704587229e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1293544705258682e-10
25,0.0,0.0,0.0,0.0,0.0,0.0002656503518891906,0.0,0.0,0.0002716025274140943,0.0,0.0,3.021741918018961e-05,0.0,3.028590585074653e-05,0.0,0.0,0.0,0.0,0.0,1.1134166193471629e-06,1.3383866246385878e-06,0.0,8.270788132946905e-05,0.0,0.0,2.34194885706529e-10,7.031530913081951e-11,0.0,0.0,0.0,0.0,0.0,0.0,1.6581225281697698e-10
26,0.0,0.0,1.910167797269935e-06,0.0,0.0,0.002546832931940912,0.0,0.0,0.00254456818067883,0.0,0.0,2.3835065121602383e-07,0.0,2.3811669791484746e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.966572492686282e-08,0.0,4.538635564799165e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.490878614480607e-10
27,0.0,0.0,0.0,1.260231011768198e-06,0.0,0.016042209222909554,0.0,0.0,0.016042641751578213,0.0,0.0,6.13215910902909e-05,0.0,6.132760857724406e-05,0.0,5.858527363500343e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.9903567232713044e-05,0.0,0.0,1.7467982615926303e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.411990524502471e-10
28,0.0,0.0,3.119519322546116e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014114873330740352,0.0,0.013937583538904619,0.0,0.0,0.0,0.0,0.0,0.0,7.393559915414016e-07,0.0,0.0,0.0,0.0,9.777068044058979e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.447677616146393e-10
29,0.0,0.0,3.779541781767648e-07,0.0,0.0,0.026329793708482985,0.0,0.0,0.02632892788784713,0.0,0.0,0.005698614403343072,0.0,0.0056985141881824575,0.0,0.005518584364821777,0.0,0.0,0.0,0.0,1.2788224328375009e-06,0.0,0.00044503672052975674,0.0,0.0,0.0,0.0,0.0,3.5464627785586345e-06,0.0,0.0,3.546414745869697e-06,0.0,3.0752289603697136e-11
0,0.0,0.0,0.0,5.1324991201529e-08,4.103321439574703e-08,0.00010611344143082735,0.0,0.0,0.00010641454696894148,0.0,0.0,0.0007926898060475196,0.0,0.0007915263119571136,0.0,0.0005738464187317049,0.0,0.0,0.0,2.382546629320359e-06,0.0,0.0,0.0,0.0,0.0,1.6365220290026627e-10,2.518163455533795e-11,0.0,0.0,0.0,0.0,0.0,0.0,1.1129941412946209e-10
1,0.0,0.0,1.220493463127692e-06,0.0,5.179988343817499e-08,0.0006163917193924839,0.0,0.0,0.0006163247645702419,0.0,0.0,0.00014228208104327678,0.0,0.00014191680253361483,0.0,0.00011826451027729945,0.0,0.0,0.0,0.0,1.6759429399826331e-06,0.0,4.003398352381282e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.11011080604379231,0.0,0.0,0.11010875827525801,0.0,0.0,1.0495507297036966e-05,0.0,1.0495547073219313e-05,0.0,1.0317529202552578e-05,0.0,0.0,0.0,2.8756081960068514e-08,3.5779618912101796e-07,0.0,1.5641881658368106e-05,0.0,0.0,0.0,3.475406629149802e-10,0.0,2.6371835303962143e-05,0.0,0.0,2.6371487081178202e-05,0.0,3.086597644141875e-11
3,0.0,0.0,0.0,0.0,0.0,0.012131387288760287,0.0,0.0,0.01213130720052602,0.0,0.0,2.199121719570485e-05,0.0,2.19914917636288e-05,0.0,2.0824559726406733e-05,0.0,0.0,0.0,6.64123795957039e-08,3.0183290533614127e-08,0.0,2.601787852896109e-05,0.0,0.0,0.0,5.934452929068357e-11,0.0,0.0,0.0,0.0,0.0,0.0,3.410605131648481e-12
4,0.0,0.0,0.0,0.0,0.0,0.0019794813192626215,0.0,0.0,0.001978555703465057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1735782974753306e-05,0.0,1.0960847651730887e-05,0.0,0.0,1.8621904018800706e-10,1.7053025658242404e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.496118784416467e-10
5,0.0,0.0,0.0,6.940945525002462e-07,4.3687340678388864e-07,6.980532162970121e-06,0.0,0.0,7.263007958613343e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27059607279989e-09,0.0,0.0,3.1002556433179507e-07,0.0,0.0,4.234834705130197e-11,9.00399754755199e-11,0.0,0.0,0.0,0.0,0.0,0.0,1.9161916497978382e-10
6,0.0,0.0,3.5447549201483852e-09,0.0,0.0,0.00015001841152218615,0.0,0.0,0.00014975649836462823,0.0,0.0,0.14569891291025172,0.0,0.1456940632437309,0.0,0.13950816149040435,0.0,0.0,0.0,0.0,6.591154932067411e-06,0.0,9.316740211851027e-05,0.0,0.0,2.5352164811920375e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,2.815364842678747e-05,0.0,4.603175397299708e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.044025617299667e-08,6.337822320290343e-07,0.0,9.140421972375634e-05,0.0,0.0,0.0,1.57513113663299e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.4853526408842299e-08
8,0.0,0.0,0.0,1.2845256378568592e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4663738546214518e-09,3.484135646658615e-09,0.0,4.90987012824462e-07,0.0,0.0,1.199396137963049e-10,7.122480383259244e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,1.2173738819787339e-06,0.0,0.0,0.0003152861162981635,0.0,0.0,0.0003156290018674901,0.0,0.0,0.0009557758325939858,0.0,0.000951639617028377,0.0,0.00022191173277974485,0.0,0.0,0.0,0.0,2.9842295674598063e-06,0.0,0.0001417226394906379,0.0,0.0,3.730065145646222e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6624214772018604e-10
10,0.0,0.0,0.0,2.605456168325304e-05,0.0,0.029074928809592393,0.0,0.0,0.02899843485324638,0.0,0.0,1.0862779333820072e-06,0.0,1.0902369780296794e-06,0.0,4.916986569014625e-07,0.0,0.0,0.0,0.0,0.0,0.0,4.8157853569819054e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,2.1525199112026883e-07,0.0,0.0,0.0006978206008283472,0.0,0.0,0.0006936723429192826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48180716585955e-06,0.0,3.7876105507095303e-05,0.0,0.0,0.0,1.9269918993813917e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,3.721283888369342e-06,0.0,0.0,0.0017513509439543995,0.0,0.0,0.0017553890959447482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.512208437721597e-06,0.0,3.072674348025828e-05,0.0,0.0,4.990852175978944e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.390390025335364e-10
13,0.0,0.0,9.633546045884067e-07,0.0,5.095163856383422e-07,0.00021487957348595432,0.0,0.0,0.00021446088532262042,0.0,0.0,0.01674699698743609,0.0,0.01669414167494665,0.0,0.010561429834737623,0.0,0.0,0.0,1.1682084984698804e-05,2.050072559534044e-05,0.0,0.00021286397218744924,0.0,0.0,7.785274647176266e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.550340797024546e-09
14,0.0,0.0,0.0,2.1312310449772554e-07,0.0,0.0010852015655322678,0.0,0.0,0.001083741629185564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001300163259525533,0.0,0.0,0.0,1.8144419300369918e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,1.4920656329353577e-06,0.0,1.3016630571183185e-06,0.0009645940098036432,0.0,0.0,0.0009653639308767614,0.0,0.0,4.4907735343713284e-06,0.0,4.4742730551661225e-06,0.0,3.2047392721779033e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.00015430198535959505,0.0,0.0,1.9628032532637008e-10,2.063416104647331e-11,0.0,0.0,0.0,0.0,0.0,0.0,2.3209167920867912e-10
16,0.0,0.0,9.75843756634287e-08,0.0,0.0,0.0002506240230205625,0.0,0.0,0.0002505836037682285,0.0,0.0,4.341414594910553e-05,0.0,4.336992216696922e-05,0.0,3.185263186233911e-05,0.0,0.0,0.0,7.764411655841741e-07,1.1551072693904985e-05,0.0,3.178152641503118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.252776074688882e-12
17,0.0,0.0,0.0,4.882146079410177e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.407184720558234e-07,0.0,0.0,0.0,2.3580228969422024e-07,0.0,0.0,0.0,4.974061073426128e-05,0.0,0.013459878430182926,0.0,0.0,0.013452654553987031,0.0,0.0
18,0.0,0.0,0.0,3.655646169331561e-06,2.556581613077924e-08,0.002308341055313967,0.0,0.0,0.002305512727961645,0.0,0.0,0.00028982351413731067,0.0,0.00029059094909200667,0.0,0.00021741882733294915,0.0,0.0,0.0,3.4804783659581062e-06,1.1594867626030236e-06,0.0,7.629579612888904e-05,0.0,0.0,0.0,1.787725523172412e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.00059748767565862,0.0,0.0,0.0005970916755148881,0.0,0.0,0.08646646321470541,0.0,0.08648492929299323,0.0,0.0763117816422465,0.0,0.0,0.0,0.0,0.0,0.0,7.014833651020069e-05,0.0,0.0,0.0,5.141487235960085e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,1.5777024679142215e-05,1.0767016044077593e-05,0.00242591402058423,0.0,0.0,0.0024390808207717107,0.0,0.0,1.2470678711906658e-06,0.0,1.264609707618547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.096300477764771e-05,0.0,0.0,1.0617947054925025e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,1.383678759847573e-06,3.1918677073639046e-07,0.0003253635167526636,0.0,0.0,0.00032592691002880647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1791658443580673e-06,0.0,0.0,3.553890408092286e-05,0.0,0.0,7.170797289290931e-10,4.404796527524013e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,3.980344606357988e-06,1.2656633574525955e-06,5.246007963810584e-06,0.0021388369082429026,0.0,0.0,0.0021348252676691715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4315898191341603e-06,7.727583852812359e-07,0.0,2.76863349419898e-05,0.0,0.0,0.0,1.8041532712231856e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,5.427315218797801e-06,0.0,0.0,0.0008398632381028115,0.0,0.0,0.0008398503796214207,0.0,0.0,1.3876415820845978e-05,0.0,1.3702517080105281e-05,0.0,0.0,0.0,0.0,0.0,8.93709039218038e-07,3.429056064874203e-06,0.0,4.861011300150153e-05,0.0,0.0,1.978150976356119e-11,9.43600753089413e-12,0.0,0.0,0.0,0.0,0.0,0.0,4.388311936054379e-11
24,0.0,0.0,4.381628528449255e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0752556057223046e-09,2.0243414056153597e-08,0.0,2.155471747755655e-07,0.0,0.0,1.1368683772161603e-12,1.5262457964126952e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.510205376893282e-10
25,0.0,0.0,0.0,0.0,0.0,0.00014620477861498893,0.0,0.0,0.00014620667107795304,0.0,0.0,0.0014841557329532407,0.0,0.0014857133648149556,0.0,0.001158116976100132,0.0,0.0,0.0,0.0,2.000351348119267e-06,0.0,0.0,0.0,0.0,0.0,5.121592039358802e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,3.6706732756686122e-06,6.756745662972463e-07,0.0007419455383935736,0.0,0.0,0.0007383812322272476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.18853124431962e-06,0.0,0.0,7.650043899154468e-05,0.0,0.0,0.0,1.2568079910124652e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
